Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2023-01-02 01:00:00,16700.0,16725.0,16703.5,16715.0,3232800.0,16668.48,16785.5075,16732.36,0,0
2023-01-02 02:00:00,16696.5,16752.0,16720.0,16703.5,7691500.0,16661.01,16772.0145,16712.315,2,0
2023-01-02 03:00:00,16698.5,16728.5,16723.0,16720.0,5398300.0,16682.537,16770.0335,16725.6905,0,0
2023-01-02 04:00:00,16713.0,16733.5,16713.0,16723.0,2741600.0,16686.733,16770.2405,16731.87,0,0
2023-01-02 05:00:00,16680.0,16713.0,16692.5,16713.0,6009300.0,16684.707,16769.103,16728.263,0,0
2023-01-02 06:00:00,16670.5,16700.0,16696.0,16692.5,5445700.0,16649.5485,16732.173,16688.81425,1,0
2023-01-02 07:00:00,16687.0,16743.0,16721.0,16696.0,7411600.0,16644.8155,16718.962,16674.68475,0,0
2023-01-02 08:00:00,16695.0,16724.0,16695.0,16721.0,3287300.0,16687.453,16759.272,16727.1775,2,0
2023-01-02 09:00:00,16694.0,16710.5,16707.0,16695.0,2243400.0,16651.301,16736.0045,16689.97725,1,0
2023-01-02 10:00:00,16698.5,16720.0,16712.0,16707.0,3048000.0,16686.085,16743.189,16719.39225,2,0
2023-01-02 11:00:00,16708.0,16724.5,16724.0,16712.0,1324900.0,16691.5965,16743.24,16727.485,0,0
2023-01-02 12:00:00,16698.5,16724.0,16710.5,16724.0,2550000.0,16693.5775,16752.2155,16729.8605,0,2
2023-01-02 13:00:00,16705.0,16789.5,16740.5,16710.5,6723100.0,16692.168,16756.09,16730.8165,0,0
2023-01-02 14:00:00,16680.0,16744.0,16694.5,16740.5,8081100.0,16699.4555,16767.581,16733.3305,1,0
2023-01-02 15:00:00,16661.5,16713.5,16670.0,16694.5,6974600.0,16644.4,16728.811,16679.63925,0,1
2023-01-02 16:00:00,16651.0,16701.0,16690.0,16670.0,10451600.0,16613.9465,16709.012,16664.34625,0,1
2023-01-02 17:00:00,16650.5,16689.5,16674.5,16690.0,3703500.0,16623.8085,16745.024,16662.956,0,1
2023-01-02 18:00:00,16672.5,16685.0,16675.5,16674.5,2860000.0,16631.412,16696.313,16661.4185,0,1
2023-01-02 19:00:00,16667.5,16689.5,16682.5,16675.5,1948500.0,16642.3815,16699.755,16667.90375,0,1
2023-01-02 20:00:00,16682.0,16685.0,16683.0,16682.5,1624600.0,16640.422,16700.9675,16666.08225,0,1
2023-01-02 21:00:00,16683.0,16711.0,16711.0,16683.0,2729600.0,16641.096,16707.209,16671.20925,0,1
2023-01-02 22:00:00,16711.0,16764.0,16712.0,16711.0,8352600.0,16677.461,16753.31,16734.225,2,0
2023-01-02 23:00:00,16695.0,16714.0,16714.0,16712.0,5902500.0,16685.011,16765.6705,16741.3225,0,2
2023-01-03 00:00:00,16688.0,16715.0,16697.5,16714.0,5489800.0,16689.323,16751.345,16735.26625,0,0
2023-01-03 01:00:00,16697.5,16749.5,16734.0,16697.5,7348600.0,16636.8675,16714.0975,16669.0765,1,1
2023-01-03 02:00:00,16716.5,16739.0,16717.0,16734.0,1960600.0,16700.647,16758.0205,16731.74575,0,0
2023-01-03 03:00:00,16694.5,16716.5,16702.5,16717.0,5285400.0,16693.821,16753.6215,16726.2935,2,0
2023-01-03 04:00:00,16693.0,16707.5,16696.5,16702.5,3918000.0,16676.7255,16738.6035,16703.8255,0,0
2023-01-03 05:00:00,16696.5,16725.0,16715.0,16696.5,6307200.0,16659.3465,16715.999,16676.45375,1,1
2023-01-03 06:00:00,16630.5,16765.0,16645.0,16715.0,21276100.0,16691.1485,16743.152,16719.9545,2,0
2023-01-03 07:00:00,16622.0,16667.0,16667.0,16645.0,20863400.0,16603.672,16700.203,16656.05675,0,1
2023-01-03 08:00:00,16620.5,16675.0,16623.0,16667.0,14096800.0,16609.4585,16695.1315,16658.0105,1,1
2023-01-03 09:00:00,16596.0,16637.0,16611.5,16623.0,19686500.0,16574.271,16640.3175,16604.29525,0,1
2023-01-03 10:00:00,16611.0,16632.5,16627.0,16611.5,12957600.0,16558.343,16635.1615,16596.096,0,1
2023-01-03 11:00:00,16610.5,16632.5,16630.0,16627.0,4272100.0,16587.402,16640.141,16611.88925,0,1
2023-01-03 12:00:00,16630.0,16659.0,16645.0,16630.0,8026100.0,16594.79,16642.161,16615.69975,0,1
2023-01-03 13:00:00,16644.5,16646.0,16645.5,16645.0,4572500.0,16618.435,16676.6545,16648.51275,2,0
2023-01-03 14:00:00,16635.5,16651.0,16651.0,16645.5,3745000.0,16627.106,16683.802,16651.82925,0,0
2023-01-03 15:00:00,16651.5,16669.0,16656.0,16651.0,4151600.0,16627.6115,16691.5385,16662.98,0,0
2023-01-03 16:00:00,16639.5,16656.0,16641.5,16656.0,2164900.0,16635.4795,16681.528,16660.36525,0,2
2023-01-03 17:00:00,16642.0,16722.0,16685.5,16641.5,9551700.0,16624.5905,16675.4045,16651.674,0,0
2023-01-03 18:00:00,16685.5,16734.0,16724.0,16685.5,7024300.0,16646.4905,16699.075,16674.6265,1,0
2023-01-03 19:00:00,16723.0,16866.5,16857.0,16724.0,26393200.0,16672.633,16760.5145,16737.04575,2,0
