Date,Low,High,Close,Open,Volume,predicted_low,predicted_high,predicted_mean,signal1,signal2
2024-01-02 01:00:00,45682.5,45965.5,45750.5,45809.5,28382700.0,44344.986748918236,43946.617767568845,42796.14043877857,0,0
2024-01-02 02:00:00,45503.0,45778.5,45652.0,45750.5,15750600.0,44222.76295920481,43913.49686352239,42646.97689855426,0,0
2024-01-02 03:00:00,45255.0,45771.5,45474.5,45652.0,51440600.0,44162.559266739256,43902.45022421091,42577.89314921834,0,0
2024-01-02 04:00:00,45341.5,45671.0,45380.5,45474.5,27254300.0,44115.50404191401,43780.544219419135,42483.02674843318,0,0
2024-01-02 05:00:00,45342.5,45795.0,45733.5,45380.5,18004700.0,43996.117310138405,43679.66118603695,42358.95581698111,0,0
2024-01-02 06:00:00,45022.0,45889.5,45309.5,45733.5,46009000.0,44256.65402879163,43857.51799383755,42547.71776545659,0,0
2024-01-02 07:00:00,44934.0,45394.0,45240.0,45309.5,50812300.0,44132.36437382472,43504.583797630024,42327.833737719106,0,0
2024-01-02 08:00:00,44944.0,45456.0,45404.0,45240.0,28126200.0,44182.54823430956,43528.51413431388,42389.1936459739,0,0
2024-01-02 09:00:00,44993.0,45429.0,45001.0,45404.0,12031100.0,44365.11089236862,43665.75022180137,42569.90309154041,0,0
2024-01-02 10:00:00,44980.5,45297.5,45195.5,45001.0,12891600.0,44065.24890744813,43391.482399852306,42311.313728165,0,0
2024-01-02 11:00:00,44829.5,45277.0,45068.0,45195.5,21024600.0,44130.547217632506,43496.47639463607,42399.24544097645,0,1
2024-01-02 12:00:00,44779.5,45222.0,44827.0,45068.0,24698600.0,44065.13738922141,43436.55889021977,42368.96441529075,0,1
2024-01-02 13:00:00,44640.0,45148.5,45148.5,44827.0,39279200.0,43865.07848066975,43231.59404333959,42183.380835542855,0,1
2024-01-02 14:00:00,44874.0,45328.0,45016.0,45148.5,12786300.0,44160.90288217973,43450.89132841026,42451.83930657437,0,1
2024-01-02 15:00:00,44833.0,45086.5,44974.0,45016.0,8394200.0,44041.36587439037,43338.77388885773,42340.52283613946,0,1
2024-01-02 16:00:00,44900.5,45239.5,45168.5,44974.0,17317600.0,43975.290620900894,43355.057154905335,42329.156886073215,0,1
2024-01-02 17:00:00,45138.0,45364.0,45344.0,45168.5,6964400.0,44079.221873939205,43470.450984856536,42435.284686698215,0,1
2024-01-02 18:00:00,45251.0,45450.0,45299.5,45344.0,10207100.0,44149.43454836406,43602.29460461988,42520.134887642314,0,1
2024-01-02 19:00:00,45187.5,45344.0,45299.0,45299.5,4080100.0,44071.776301438775,43584.9943474956,42455.61634884289,0,1
2024-01-02 20:00:00,45154.0,45305.0,45223.0,45299.0,3003000.0,44070.656436513156,43630.99730058635,42473.460503870476,0,1
2024-01-02 21:00:00,45154.0,45324.0,45200.5,45223.0,6179800.0,43987.59501187924,43610.92900117714,42429.941730135215,0,1
2024-01-02 22:00:00,45183.0,45396.0,45355.0,45200.5,8344800.0,43940.113313364796,43598.662713750025,42397.46246133758,0,1
2024-01-02 23:00:00,44983.5,45422.0,45043.5,45355.0,13660000.0,44022.606029939954,43683.65101934699,42465.18325981559,0,1
2024-01-03 00:00:00,45028.0,45228.5,45228.5,45043.5,9511600.0,43867.31695881657,43439.88921938991,42282.42667042018,0,1
2024-01-03 01:00:00,45220.5,45545.0,45369.5,45228.5,17914700.0,43987.522405736745,43550.83716976578,42393.489845451055,0,1
2024-01-03 02:00:00,45073.0,45414.5,45177.0,45369.5,11421900.0,44056.39376608984,43569.34320972649,42415.62850976639,0,1
2024-01-03 03:00:00,43465.0,45197.0,43709.5,45177.0,144862300.0,43976.398282830545,43440.79596206945,42314.28240229567,0,0
2024-01-03 04:00:00,40200.0,43726.0,42810.0,43709.5,335453600.0,43431.84969490734,42279.42610944662,41604.06360320408,0,0
2024-01-03 05:00:00,42340.0,42824.5,42569.0,42810.0,44773700.0,44351.197852897,41770.102004449465,42191.62437293466,0,0
2024-01-03 06:00:00,42057.0,42568.5,42196.5,42569.0,34929700.0,44123.190638715896,41722.86622257586,42267.66797688313,0,0
2024-01-03 07:00:00,42191.0,43023.5,43008.5,42196.5,43750200.0,43745.73612398365,41550.8845571296,42205.71987298641,2,0
2024-01-03 08:00:00,42812.0,43606.5,43026.0,43008.5,70370800.0,44221.75270906749,42022.69557785909,42755.056783767366,1,0
2024-01-03 09:00:00,42608.0,43069.5,42924.5,43026.0,32956100.0,43984.012941790366,41839.726277699054,42575.23706044778,0,0
2024-01-03 10:00:00,41731.0,43065.5,42249.0,42924.5,56164100.0,43808.51110628373,41866.22231191606,42511.81802389852,0,0
